ID_Ville;Code_INSEE;Libelle_Commune;Organisme;Adresse_organisme;Code_ZIP;Commune;Telephone;Email;Site_Internet;Code_Region;Libelle_Region;Latitude;Longitude;Code_ZE2010;Libelle_Zone;Population;Academie;Code_Departement;Libelle_Departement;Libelle_Intercommunalite;Code_Arrondissement;Code_Canton
75;4094;Gr??oux-les-Bains;Mairie de Gr??oux-les-Bains;Place de l'H??tel-de-Ville;4800;Gr??oux-les-Bains;492780025;accueil@mairie-greouxlesbains.fr;http://www.mairie-greouxlesbains.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.75833;5.884393;9302;Manosque;2681;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Durance-Lub??ron-Verdon Agglom??ration;4;15
76;4095;L'Hospitalet;Mairie de L'Hospitalet;1 le Perron;4150;L'Hospitalet;492733066;lhospitalet-cne@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.0873260498;5.69923496246;9302;Manosque;90;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Haute-Provence-Pays de Banon;4;11
77;4096;Jausiers;Mairie de Jausiers;14 avenue des Mexicains;4850;Jausiers;492810616;mairie.de.jausiers@wanadoo.fr;http://www.ville-jausiers.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.419576;6.733329;9304;Gap;1159;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Vall??e de l'Ubaye - Serre-Pon??on;1;1
78;4097;La Javie;Mairie de La Javie;Place de la Mairie;4420;La Javie;492349176;mairie.javie@orange.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.1753044128;6.34948921204;9301;Digne-les-Bains;410;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Provence-Alpes-Agglom??ration;3;13
79;4099;Lambruisse;Mairie de Lambruisse;3 rue du Cimeti??re;4170;Lambruisse;492891000;mairie.lambruisse@orange.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.047796;6.443669;9301;Digne-les-Bains;100;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;"""CC Alpes-Provence-Verdon """"Sources de lumi??re""""""";2;2
80;4101;Lardiers;Mairie de Lardiers;Rue des Fontaines;4230;Lardiers;492732981;mairie.de.lardiers@orange.fr;http://www.lardiers04.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.0572357178;5.71243476868;9302;Manosque;129;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Pays Forcalquier et Montagne de Lure;4;6
81;4102;Le Lauzet-Ubaye;Mairie du Lauzet-Ubaye;Le Village;4340;Le Lauzet-Ubaye;492855127;mairie.lauzetubaye@wanadoo.fr;http://www.lauzetubaye.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.4282875061;6.43507003784;9304;Gap;188;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Vall??e de l'Ubaye - Serre-Pon??on;1;1
82;4104;Limans;Mairie de Limans;Place de la Tour-de-Guet;4300;Limans;492730169;mairie.limans@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;43.985168457;5.73100185394;9302;Manosque;379;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Pays Forcalquier et Montagne de Lure;4;6
83;4106;Lurs;Mairie de Lurs;Rue de la Mairie;4700;Lurs;492799524;mairie-de-lurs@wanadoo.fr;http://www.lurs.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.9687347412;5.88967323303;9302;Manosque;392;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Pays Forcalquier et Montagne de Lure;4;6
84;4107;Majastres;Mairie de Majastres;le Village;4270;Majastres;;;;93;PROVENCE-ALPES-COTE D'AZUR;43.9136505127;6.28891706467;9301;Digne-les-Bains;4;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Provence-Alpes-Agglom??ration;3;12
85;4108;Malijai;Mairie de Malijai;Le Ch??teau;4350;Malijai;492340112;mairie-de-malijai@wanadoo.fr;http://www.malijai.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.0580596924;6.0978012085;9301;Digne-les-Bains;2005;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Provence-Alpes-Agglom??ration;3;5
86;4109;Mallefougasse-Aug??s;Mairie de Mallefougasse-Aug??s;8 rue du Jas;4230;Mallefougasse-Aug??s;979313320;mairie.mallefougasse@orange.fr;http://mallefougasse.chez-alice.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.0656608;5.8991274;9302;Manosque;331;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Provence-Alpes-Agglom??ration;3;6
87;4110;Mallemoisson;Mairie de Mallemoisson;Place de la R??publique;4510;Mallemoisson;492346503;mairiemallemoisson@wanadoo.fr;http://www.mairie-mallemoisson.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.0423927307;6.12560081482;9301;Digne-les-Bains;1071;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Provence-Alpes-Agglom??ration;3;5
88;4111;Mane;Mairie de Mane;Place de l'????glise;4300;Mane;492750413;mairie@mane-en-provence.com;http://www.mane-en-provence.com;93;PROVENCE-ALPES-COTE D'AZUR;43.9371986389;5.76671981812;9302;Manosque;1375;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Haute-Provence-Pays de Banon;4;11
89;4112;Manosque;Mairie de Manosque;Place de l'H??tel-de-Ville;4101;Manosque Cedex;492703400;accueil@ville-manosque.fr;http://www.ville-manosque.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.8338012695;5.78252983093;9302;Manosque;22992;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Durance-Lub??ron-Verdon Agglom??ration;4;99
90;4113;Marcoux;Mairie de Marcoux;Place de la Mairie;4420;Marcoux;492354105;mairiemarcoux04@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.1287841797;6.27604389191;9301;Digne-les-Bains;479;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Provence-Alpes-Agglom??ration;3;4
91;4115;M??ailles;Mairie de M??ailles;Le Village;4240;M??ailles;492833255;mairie.meailles@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.0229187012;6.63079690933;9307;Nice;117;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;"""CC Alpes-Provence-Verdon """"Sources de lumi??re""""""";2;2
92;4116;Les M??es;Mairie des M??es;18 boulevard de la R??publique;4190;Les M??es;492340301;courrier@mairie-lesmees.fr;http://www.mairie-lesmees04.com;93;PROVENCE-ALPES-COTE D'AZUR;44.0303001404;5.97341012955;9302;Manosque;3778;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Provence-Alpes-Agglom??ration;3;10
93;4118;Melve;Mairie de Melve;Sous Ville;4250;Melve;492683280;mairiedemelve04@wanadoo.fr;http://www.comcom-lamotte-turriers.com;93;PROVENCE-ALPES-COTE D'AZUR;44.3547096252;5.99043321609;9301;Digne-les-Bains;121;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC du Sisteronais-Bu??ch;4;13
94;4120;Meyronnes;Mairie de Val-d'Oronaye;Le Village;4530;Meyronnes;492843049;mairie-meyronnes@orange.fr;http://www.meyronnes.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.4748573303;6.80057811737;9304;Gap;122;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Vall??e de l'Ubaye - Serre-Pon??on;1;1
95;4121;M??zel;Mairie de M??zel;Place de l'????glise;4270;M??zel;492355387;mairie.mezel2@wanadoo.fr;http://www.mezel.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.9973869324;6.19651889801;9301;Digne-les-Bains;677;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Provence-Alpes-Agglom??ration;3;12
96;4122;Mirabeau;Mairie de Mirabeau;All??e de Jouvenine;4510;Mirabeau;492346184;mairie-mirabeau04@wanadoo.fr;http://www.mirabeau-04.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.0635223389;6.08834314346;9301;Digne-les-Bains;521;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Provence-Alpes-Agglom??ration;3;5
97;4123;Mison;Mairie de Mison;Les Armands;4200;Mison;492622117;contact@mison.fr;http://www.mairiedemison.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.2670613;5.8590807;9301;Digne-les-Bains;1161;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC du Sisteronais-Bu??ch;4;14
98;4124;Montagnac-Montpezat;Mairie de Montagnac-Montpezat;Place de l'Horloge;4500;Montagnac-Montpezat;492775365;mairie@mairie-montagnac-montpezat.fr;http://www.mairie-montagnac-montpezat.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.7796897888;6.09536790848;9302;Manosque;435;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Durance-Lub??ron-Verdon Agglom??ration;4;15
99;4126;Montclar;Mairie de Montclar;B??timent communal;4140;Montclar;492309200;mairie@montclar.com;http://www.montclar.com;93;PROVENCE-ALPES-COTE D'AZUR;44.3974304199;6.33355379105;9301;Digne-les-Bains;426;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Provence-Alpes-Agglom??ration;3;13
100;4127;Montfort;Mairie de Montfort;1 all??e des Tilleuls;4600;Montfort;492640290;mairie.montfort@wanadoo.fr;http://www.montfort-en-provence.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.063834;5.971967;9301;Digne-les-Bains;335;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Jabron-Lure-Van??on-Durance;4;3
101;4128;Montfuron;Mairie de Montfuron;Place de la Mairie;4110;Montfuron;492764165;mairiemontfuron@wanadoo.fr;http://www.cc-luberon-durance-verdon.frindex/action/page/id/302/title/montfuron;93;PROVENCE-ALPES-COTE D'AZUR;43.8357509;5.694528;9302;Manosque;210;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Durance-Lub??ron-Verdon Agglom??ration;4;7
102;4129;Montjustin;Mairie de Montjustin;Le Village;4110;Montjustin;492764631;montjustin.mairie@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;43.847502;5.643371;9316;Cavaillon - Apt;59;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Haute-Provence-Pays de Banon;4;11
103;4130;Montlaux;Mairie de Montlaux;Le Village;4230;Montlaux;492770985;mairie.montlaux@orange.fr;;93;PROVENCE-ALPES-COTE D'AZUR;43.9975395203;5.84110593796;9302;Manosque;197;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Pays Forcalquier et Montagne de Lure;4;6
104;4132;Montsalier;Mairie de Montsalier;Le Village;4150;Montsalier;492733562;mairie.de.montsalier@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.0123672485;5.60914516449;9302;Manosque;140;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Haute-Provence-Pays de Banon;4;11
105;4133;Moriez;Mairie de Moriez;Cour du Ch??teau;4170;Moriez;492890614;communemoriez@orange.fr;;93;PROVENCE-ALPES-COTE D'AZUR;43.961827;6.469849;9301;Digne-les-Bains;239;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;"""CC Alpes-Provence-Verdon """"Sources de lumi??re""""""";2;2
106;4134;La Motte-du-Caire;Mairie de La Motte-du-Caire;Place Pied-de-Ville;4250;La Motte-du-Caire;492683281;lamotteducaire@wanadoo.fr;http://www.lamotteducaire.com;93;PROVENCE-ALPES-COTE D'AZUR;44.3437995911;6.02766990662;9301;Digne-les-Bains;565;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC du Sisteronais-Bu??ch;4;13
107;4135;Moustiers-Sainte-Marie;Mairie de Moustiers-Sainte-Marie;Rue du Seigneur-de-la-Clue;4360;Moustiers-Sainte-Marie;492746619;mairie-moustiers@wanadoo.fr;http://www.ville-moustiers-sainte-marie.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.8466835022;6.22184801102;9302;Manosque;725;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Provence-Alpes-Agglom??ration;3;12
108;4136;La Mure-Argens;Mairie de La Mure-Argens;Le Village;4170;La Mure-Argens;492891072;mairielamureargens@gmail.com;;93;PROVENCE-ALPES-COTE D'AZUR;44.0952987671;6.55632019043;9301;Digne-les-Bains;333;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;"""CC Alpes-Provence-Verdon """"Sources de lumi??re""""""";2;2
109;4137;Nibles;Mairie de Nibles;Le Village;4250;Nibles;492621218;mairienibles@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.2816848755;6.01887989044;9301;Digne-les-Bains;42;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC du Sisteronais-Bu??ch;4;13
110;4138;Niozelles;Mairie de Niozelles;Le Village;4300;Niozelles;492750333;mairie-niozelles@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;43.936605;5.83956;9302;Manosque;277;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Pays Forcalquier et Montagne de Lure;4;6
111;4139;Noyers-sur-Jabron;Mairie de Noyers-sur-Jabron;Le Village;4200;Noyers-sur-Jabron;492620308;mairie.noyers@orange.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.168575;5.828883;9301;Digne-les-Bains;531;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Jabron-Lure-Van??on-Durance;4;14
112;4140;Les Omergues;Mairie des Omergues;Le Village;4200;Les Omergues;492620277;mairielesomergues@orange.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.1720085144;5.60908889771;9302;Manosque;133;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Jabron-Lure-Van??on-Durance;4;14
113;4141;Ongles;Mairie d'Ongles;Le Village;4230;Ongles;492730622;mairie.ongles@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.0281982422;5.73311185837;9302;Manosque;381;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Pays Forcalquier et Montagne de Lure;4;6
114;4142;Oppedette;Mairie d'Oppedette;Le Village;4110;Oppedette;492759313;mairieoppedette@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;43.9349937439;5.59056091309;9316;Cavaillon - Apt;53;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Haute-Provence-Pays de Banon;4;11
115;4143;Oraison;Mairie d'Oraison;22 rue Paul-Jean;4700;Oraison;492707777;contact@mairie-oraison.fr;http://www.oraison.com;93;PROVENCE-ALPES-COTE D'AZUR;43.9177017212;5.91822004318;9302;Manosque;5955;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Durance-Lub??ron-Verdon Agglom??ration;4;10
116;4144;La Palud-sur-Verdon;Mairie de La Palud-sur-Verdon;Le Ch??teau;4120;La Palud-sur-Verdon;492773802;mairielapaludsurverdon@wanadoo.fr;http://www.lapaludsurverdon.com;93;PROVENCE-ALPES-COTE D'AZUR;43.7769470215;6.33928585052;9301;Digne-les-Bains;352;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;"""CC Alpes-Provence-Verdon """"Sources de lumi??re""""""";2;12
117;4145;Peipin;Mairie de Peipin;4 rue des ????coles;4200;Peipin;492624417;mairie@peipin.fr;http://www.peipin.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.1355321;5.9571477;9301;Digne-les-Bains;1499;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Jabron-Lure-Van??on-Durance;4;14
118;4148;Peyroules;Mairie de Peyroules;28 rue de la Mairie;4120;Peyroules;492836552;mairie.peyroules@wanadoo.fr;http://www.peyroules.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.8150859;6.642352;9305;Cannes - Antibes;249;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;"""CC Alpes-Provence-Verdon """"Sources de lumi??re""""""";2;2
119;4149;Peyruis;Mairie de Peyruis;Place de l'H??tel-de-Ville;4310;Peyruis;492332100;mairie@peyruis.fr;http://www.peyruis.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.0272426;5.9371075;9302;Manosque;2907;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Provence-Alpes-Agglom??ration;3;3
120;4150;Pi??gut;Mairie de Pi??gut;Rue Saint-Collomban;5130;Pi??gut;492541514;mairiedepiegut@orange.fr;http://www.mairie-piegut.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.4547339;6.1284389;9304;Gap;190;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Serre-Pon??on Val d'Avance;4;13
121;4151;Pierrerue;Mairie de Pierrerue;La Promenade;4300;Pierrerue;492751661;mairie.pierrerue@orange.fr;http://www.pierrerue.com;93;PROVENCE-ALPES-COTE D'AZUR;43.954875946;5.83408498764;9302;Manosque;505;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Pays Forcalquier et Montagne de Lure;4;6
122;4152;Pierrevert;Mairie de Pierrevert;6 avenue Auguste-Bastide;4860;Pierrevert;492728687;info@mairie-pierrevert.fr;http://www.mairie-pierrevert.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.8100013733;5.75051021576;9302;Manosque;3938;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Durance-Lub??ron-Verdon Agglom??ration;4;7
123;4154;Pontis;Mairie de Pontis;L'????glise;5160;Pontis;492442694;mairiedepontis@wanadoo.fr;http://www.pontis.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.5037994385;6.3576540947;9304;Gap;87;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Serre-Pon??on;1;1
124;4155;Prads-Haute-Bl??one;Mairie de Prads-Haute-Bl??one;Le Village;4420;Prads-Haute-Bl??one;492349081;prads.mairie04@hotmail.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.2197265625;6.44176483154;9301;Digne-les-Bains;183;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Provence-Alpes-Agglom??ration;3;13
125;4156;Puimichel;Mairie de Puimichel;1 place Delphine-de-Signe;4700;Puimichel;492786140;mairie@puimichel.fr;;93;PROVENCE-ALPES-COTE D'AZUR;43.974564;6.020715;9302;Manosque;248;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Durance-Lub??ron-Verdon Agglom??ration;4;12
126;4157;Puimoisson;Mairie de Puimoisson;Place Saint-????loi;4410;Puimoisson;492745401;mairie.puimoisson@wanadoo.fr;http://puimoisson.jimdo.com;93;PROVENCE-ALPES-COTE D'AZUR;43.8357162476;6.13550901413;9302;Manosque;732;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Durance-Lub??ron-Verdon Agglom??ration;4;12
127;4158;Quinson;Mairie de Quinson;Place de la Mairie;4500;Quinson;492744025;mairie.quinson@wanadoo.fr;http://www.quinson.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.7022018433;6.03911018372;9302;Manosque;426;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Durance-Lub??ron-Verdon Agglom??ration;4;15
128;4159;Redortiers;Mairie de Redortiers;Le Contadour;4150;Redortiers;492732757;mairie.redortiers@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.1043891907;5.61933612823;9302;Manosque;86;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Haute-Provence-Pays de Banon;4;11
129;4160;Reillanne;Mairie de Reillanne;Cours Thierry-d'Argenlieu;4110;Reillanne;492764207;mairie.reillanne04@orange.fr;http://www.reillanne-en-luberon.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.8795013428;5.66025018692;9302;Manosque;1712;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Haute-Provence-Pays de Banon;4;11
130;4161;M??olans-Revel;Mairie de M??olans-Revel;La Fresqui??re;4340;M??olans-Revel;492810869;mairie.meolansrevel@wanadoo.fr;http://www.meolans-revel.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.4015541077;6.51174879074;9304;Gap;347;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Vall??e de l'Ubaye - Serre-Pon??on;1;1
131;4162;Revest-des-Brousses;Mairie de Revest-des-Brousses;La Place;4150;Revest-des-Brousses;492732858;mairie.revestdesbrousses@orange.fr;;93;PROVENCE-ALPES-COTE D'AZUR;43.9708786011;5.67157316208;9302;Manosque;274;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Haute-Provence-Pays de Banon;4;11
132;4163;Revest-du-Bion;Mairie de Revest-du-Bion;Avenue Clemenceau;4150;Revest-du-Bion;492772226;commune.revestdubion@orange.fr;http://www.revestdubion.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.0827674866;5.54798412323;9316;Cavaillon - Apt;567;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Haute-Provence-Pays de Banon;4;11
133;4164;Revest-Saint-Martin;Mairie de Revest-Saint-Martin;Hameau Saint-Martin;4230;Revest-Saint-Martin;492758774;mairie-revest-saint-martin@orange.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.010938;5.826517;9302;Manosque;86;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Pays Forcalquier et Montagne de Lure;4;6
134;4166;Riez;Mairie de Riez;All??e Louis-Gardiol;4500;Riez;492779900;mairie.riez@wanadoo.fr;http://www.ville-riez.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.8186950684;6.09076690674;9302;Manosque;1882;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Durance-Lub??ron-Verdon Agglom??ration;4;12
135;4167;La Robine-sur-Galabre;Mairie de La Robine-sur-Galabre;Le Forest;4000;La Robine-sur-Galabre;492312403;contact@larobinesurgalabre.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.170501709;6.21730613708;9301;Digne-les-Bains;305;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Provence-Alpes-Agglom??ration;3;4
136;4169;La Rochegiron;Mairie de La Rochegiron;Le Village;4150;La Rochegiron;492733102;la-rochegiron-cne@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.0756072998;5.65518283844;9302;Manosque;103;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Haute-Provence-Pays de Banon;4;11
137;4170;La Rochette;Mairie de La Rochette;18 rue de la Mairie;6260;La Rochette;493058480;larochette.mairie@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;43.9154547;6.8914245;9307;Nice;70;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;"""CC Alpes-Provence-Verdon """"Sources de lumi??re""""""";2;2
138;4171;Rougon;Mairie de Rougon;Place Isidore-Blanc;4120;Rougon;492836632;mairie.rougon@wanadoo.fr;http://www.rougon.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.799253;6.402351;9301;Digne-les-Bains;110;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;"""CC Alpes-Provence-Verdon """"Sources de lumi??re""""""";2;2
139;4172;Roumoules;Mairie de Roumoules;34 rue Grande;4500;Roumoules;492778502;mairie-roumoules@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;43.8254013062;6.13077020645;9302;Manosque;764;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Durance-Lub??ron-Verdon Agglom??ration;4;12
140;4173;Saint-Andr??-les-Alpes;Mairie de Saint-Andr??-les-Alpes;1 place Charles-Bron;4170;Saint-Andr??-les-Alpes;492890204;mairie.st-andre.les.alpes@wanadoo.fr;http://www.saint-andre-les-alpes.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.9673106;6.5087678;9301;Digne-les-Bains;1029;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;"""CC Alpes-Provence-Verdon """"Sources de lumi??re""""""";2;2
141;4174;Saint-Beno??t;Mairie de Saint-Beno??t;Le Bourg;4240;Saint-Beno??t;492833290;saint-benoit.mairie@wanadoo.fr;http://www.mairiesaintbenoit.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.968006134;6.72373819351;9307;Nice;150;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;"""CC Alpes-Provence-Verdon """"Sources de lumi??re""""""";2;2
142;4175;Sainte-Croix-? -Lauze;Mairie de Sainte-Croix-? -Lauze;Le Village;4110;Sainte-Croix-? -Lauze;492756413;ste-croix-alauze.cne@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;43.90858;5.616387;9302;Manosque;89;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Haute-Provence-Pays de Banon;4;11
143;4176;Sainte-Croix-du-Verdon;Mairie de Sainte-Croix-du-Verdon;Le Village;4500;Sainte-Croix-du-Verdon;492778410;contact@saintecroixduverdon.fr;http://www.saintecroixduverdon.fr;93;PROVENCE-ALPES-COTE D'AZUR;43.7595329285;6.15182113647;9302;Manosque;123;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Provence-Alpes-Agglom??ration;3;15
144;4177;Hautes-Duyes;Mairie de Hautes-Duyes;Le Village;4380;Hautes-Duyes;960133673;mairie.hautes.duyes@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;44.191342;6.170232;9301;Digne-les-Bains;43;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Provence-Alpes-Agglom??ration;3;4
145;4178;Saint-????tienne-les-Orgues;Mairie de Saint-????tienne-les-Orgues;Place Adrien-Gastinel;4230;Saint-????tienne-les-Orgues;492730200;mairiedesaintetiennelesorgues@wanadoo.fr;http://www.saint-etienne-les-orgues.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.0453987122;5.78011989594;9302;Manosque;1330;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC Pays Forcalquier et Montagne de Lure;4;6
146;4179;Saint-Geniez;Mairie de Saint-Geniez;Le Village;4200;Saint-Geniez;492626415;mairie-st-geniez@orange.fr;http://www.saint-geniez.fr;93;PROVENCE-ALPES-COTE D'AZUR;44.245562;6.05248;9301;Digne-les-Bains;98;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CC du Sisteronais-Bu??ch;4;14
147;4180;Saint-Jacques;Mairie de Saint-Jacques;Le Village;4330;Saint-Jacques;492342487;mairiesaintjacques@orange.fr;;93;PROVENCE-ALPES-COTE D'AZUR;43.9691581726;6.37529420853;9301;Digne-les-Bains;82;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;"""CC Alpes-Provence-Verdon """"Sources de lumi??re""""""";2;12
148;4181;Saint-Jeannet;Mairie de Saint-Jeannet;Les Contes;4270;Saint-Jeannet;492344300;commune.saint-jeannet@orange.fr;;93;PROVENCE-ALPES-COTE D'AZUR;43.9634361267;6.12855815887;9301;Digne-les-Bains;55;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Provence-Alpes-Agglom??ration;3;12
149;4182;Saint-Julien-d'Asse;Mairie de Saint-Julien-d'Asse;Le Village;4270;Saint-Julien-d'Asse;492344380;stjuliendasse@wanadoo.fr;;93;PROVENCE-ALPES-COTE D'AZUR;43.917384;6.092072;9301;Digne-les-Bains;214;Aix-Marseille;4;ALPES-DE-HAUTE-PROVENCE;CA Provence-Alpes-Agglom??ration;3;12
